,price,bedrooms
139187,672500.0,3
139220,715000.0,4
139232,735000.0,4
139235,739000.0,4
139264,787500.0,4
139277,805938.0,4
139295,845000.0,3
139300,860000.0,5
139307,880000.0,4
139308,880000.0,4
139313,905000.0,5
139572,425000.0,3
139592,455000.0,3
139630,505000.0,3
139656,530500.0,3
139659,538000.0,3
139662,543500.0,2
139670,550000.0,4
139676,551500.0,3
139679,558000.0,4
139684,565000.0,4
139685,565000.0,3
139730,621000.0,2
139749,638000.0,4
139815,751000.0,4
139819,765000.0,3
139848,915000.0,5
140057,420000.0,3
140074,441000.0,3
140075,448000.0,2
140138,539000.0,3
140140,542000.0,3
140143,545000.0,3
140154,560000.0,3
140155,561500.0,3
140168,585500.0,3
140176,598000.0,3
140191,619000.0,3
140192,620000.0,3
140197,625000.0,4
140198,625000.0,3
140203,633000.0,3
140205,635000.0,4
140242,688000.0,4
140261,727000.0,4
140292,780000.0,5
140302,815000.0,3
140306,830000.0,4
140308,835000.0,5
140314,850000.0,4
140348,1060000.0,4
140364,1180000.0,4
140650,555000.0,4
140651,555000.0,3
140680,585000.0,3
140682,585000.0,3
140684,587000.0,4
140710,622000.0,3
140731,675000.0,3
140733,675000.0,3
140755,710000.0,2
140790,820000.0,5
140812,867500.0,3
140813,868200.0,3
141122,424500.0,2
141151,460000.0,3
141163,473000.0,2
141228,557000.0,3
141267,600000.0,4
141293,620000.0,3
141339,665000.0,4
141417,772000.0,4
141422,777000.0,5
141462,837000.0,4
141669,430000.0,3
141741,588750.0,3
141766,645000.0,3
141851,800000.0,4
141857,810000.0,4
141872,855000.0,4
141939,1085000.0,5
141953,1170000.0,5
141984,1340000.0,5
142341,445000.0,3
142356,466000.0,3
142360,473000.0,3
142388,505000.0,3
142421,560000.0,4
142432,572000.0,4
142439,580000.0,3
142453,600000.0,4
142470,610000.0,3
142478,623000.0,4
142504,660000.0,4
142569,765000.0,5
142599,820000.0,5
142617,860000.0,3
142656,1088000.0,4
142665,1190000.0,5
142839,420000.0,3
142896,480000.0,3
142931,525000.0,3
142944,540000.0,2
142961,560250.0,3
142974,580000.0,3
142998,605000.0,4
143003,610000.0,4
143022,645000.0,3
143023,645000.0,3
143065,742000.0,3
143138,1000000.0,4
143403,465000.0,3
143518,611000.0,4
143526,620000.0,4
143548,645000.0,4
143571,680000.0,3
143575,690000.0,4
143601,735000.0,4
143604,740000.0,5
143629,810000.0,4
143634,825000.0,3
143641,837500.0,4
143708,1175000.0,3
143901,450000.0,3
143990,575000.0,3
144039,648000.0,3
144073,710000.0,4
144104,790000.0,4
144531,560000.0,3
144544,571000.0,4
144578,610000.0,3
144582,612000.0,4
144585,617000.0,3
144612,649000.0,3
144615,650000.0,4
144645,676000.0,4
144652,685000.0,4
144669,705500.0,4
144733,800000.0,4
144900,1930000.0,5
144978,488000.0,3
145001,530500.0,3
145025,582500.0,3
145035,608000.0,3
145037,610000.0,4
145061,650000.0,4
145099,720000.0,4
145122,751000.0,3
145133,776000.0,4
145229,1201500.0,5
145267,1460000.0,3
145268,1462000.0,3
145709,567000.0,3
145720,575000.0,4
145886,800000.0,3
145891,804000.0,3
145894,815000.0,3
145918,877000.0,5
145953,1050000.0,3
146162,425000.0,2
146168,436000.0,3
146213,490000.0,3
146266,565700.0,3
146274,575000.0,3
146275,578000.0,4
146307,615000.0,4
146406,810000.0,4
146430,870000.0,4
146499,1385000.0,3
146696,435000.0,3
146737,485000.0,3
146777,536000.0,3
146781,540000.0,3
146795,560000.0,4
146810,575000.0,3
146820,585000.0,3
146831,600000.0,3
146841,610000.0,3
146887,670000.0,4
146898,690000.0,4
146906,700000.0,4
146911,705000.0,4
146968,829000.0,4
147010,975000.0,4
147062,1540000.0,3
147081,2045100.0,4
147360,585000.0,3
147363,595000.0,3
147371,615000.0,4
147422,702500.0,4
147446,745000.0,3
147453,765000.0,5
147493,881000.0,4
147494,885000.0,4
147495,888000.0,3
147816,455000.0,3
147840,485000.0,2
147850,495000.0,3
147865,511000.0,3
147924,557000.0,4
147942,575000.0,3
147971,600000.0,4
148000,625000.0,4
148033,675000.0,3
148056,710000.0,5
148091,765000.0,4
148107,797000.0,4
148115,811000.0,4
148210,1150000.0,5
148261,1500000.0,5
148391,505000.0,3
148400,540000.0,3
148412,565000.0,3
148413,565000.0,3
148444,635000.0,3
148469,680000.0,4
148478,708000.0,3
148481,713000.0,4
148512,768000.0,4
148552,860000.0,4
148595,990000.0,5
149045,524000.0,3
149063,536000.0,3
149084,560000.0,3
149108,585000.0,3
149116,595000.0,4
149152,647000.0,2
149162,655000.0,4
149186,682500.0,4
149189,687000.0,3
149263,800000.0,3
149328,975000.0,4
149563,425000.0,4
149574,435000.0,2
149645,540000.0,3
149695,588000.0,3
149716,611000.0,3
149744,655000.0,4
149765,687500.0,3
149769,700000.0,4
149770,700000.0,5
149774,705000.0,4
149804,763000.0,4
149864,910000.0,5
149865,910000.0,4
149916,1400000.0,4
150130,465000.0,3
150135,475000.0,3
150148,490000.0,3
150156,510000.0,3
150232,603250.0,4
150383,911000.0,3
150645,421000.0,2
150668,459000.0,3
150746,550000.0,4
150757,560000.0,3
150771,580000.0,3
150803,622000.0,3
150810,628000.0,3
150876,731000.0,3
150907,790000.0,4
150909,792000.0,4
150969,1130000.0,3
151210,470000.0,3
151261,510750.0,3
151343,610000.0,3
151365,635000.0,4
151382,655000.0,4
151385,657500.0,4
151445,725000.0,4
151552,995000.0,4
151589,1200000.0,4
151842,610000.0,4
151855,635000.0,4
151860,647500.0,4
151895,715000.0,4
151966,865000.0,5
151975,877000.0,5
152096,1325000.0,4
152117,1450000.0,4
152133,1512000.0,4
152212,560500.0,3
152436,450000.0,3
152457,477000.0,3
152523,540000.0,3
152572,580000.0,3
152580,590000.0,4
152621,620000.0,3
152703,732500.0,4
152761,899000.0,5
152766,905000.0,4
152775,965000.0,4
152781,990000.0,4
152815,1210000.0,4
153061,482000.0,3
153094,530000.0,3
153178,620000.0,3
153194,645000.0,4
153211,666000.0,3
153212,670000.0,4
153213,670000.0,4
153236,707500.0,5
153245,725000.0,3
153246,729000.0,4
153260,770000.0,5
153291,840000.0,3
153326,947000.0,4
153338,1000000.0,4
153413,2111000.0,4
153595,415000.0,3
153630,456000.0,3
153641,473500.0,3
153676,510000.0,3
153677,510000.0,3
153695,530000.0,3
153708,540000.0,3
153741,569000.0,3
153765,593000.0,4
153779,605000.0,3
153884,723000.0,4
153890,730000.0,4
153900,750000.0,3
153921,780000.0,3
153993,940000.0,5
154187,283000.0,1
154325,490000.0,3
154375,545000.0,3
154405,580000.0,4
154444,635000.0,4
154450,640000.0,4
154470,675000.0,4
154491,700000.0,4
154504,740000.0,3
154513,750000.0,4
154527,770000.0,4
154723,30000.0,4
154837,425000.0,3
154852,445000.0,2
154899,495000.0,3
154906,500229.0,3
154996,600000.0,3
154997,600000.0,3
155034,646000.0,4
155074,700000.0,3
155079,710000.0,4
155104,737000.0,4
155108,749000.0,4
155122,762000.0,5
155132,775000.0,5
155174,837500.0,4
155310,1715000.0,4
155409,452000.0,2
155418,475000.0,3
155428,517000.0,3
155451,565000.0,3
155535,723000.0,4
155622,882500.0,4
155671,1155000.0,3
156120,532000.0,2
156137,547500.0,3
156214,652000.0,4
156252,723000.0,4
156269,748000.0,4
156640,485000.0,3
156665,515000.0,3
156679,531000.0,3
156771,645000.0,3
156788,665000.0,4
156843,740000.0,5
156862,816000.0,3
156890,900000.0,5
157141,460000.0,3
157152,482000.0,3
157192,525000.0,3
157202,540000.0,4
157211,555000.0,3
157220,570000.0,4
157244,590000.0,3
157265,620000.0,3
157297,670000.0,3
157307,700000.0,4
157386,880000.0,3
157750,550000.0,3
157792,590000.0,3
157856,695000.0,4
157864,705000.0,4
157877,731000.0,4
157883,745000.0,4
157931,860000.0,4
157951,924946.0,4
158282,465000.0,3
158380,570000.0,3
158417,610000.0,3
158419,615600.0,3
158519,750000.0,4
158529,770000.0,4
158539,781000.0,4
158575,855000.0,4
158593,900000.0,4
158821,411000.0,3
158861,555000.0,3
158874,577500.0,3
158894,610000.0,3
158902,620000.0,4
158921,650000.0,3
158929,670000.0,5
158962,731000.0,4
159016,840000.0,3
159020,842000.0,4
159021,845000.0,5
159030,860000.0,4
159043,885000.0,5
159045,885000.0,4
159131,1120000.0,4
159152,1245000.0,4
159182,1355000.0,4
159475,350000.0,2
159651,560000.0,3
159686,595000.0,3
159842,841000.0,4
159852,872500.0,5
159872,965000.0,5
159885,1040000.0,4
159916,1350000.0,4
159921,1475000.0,4
160118,465000.0,2
160168,537000.0,3
160177,545000.0,3
160178,545000.0,3
160208,590000.0,4
160210,592000.0,4
160220,605000.0,3
160246,640000.0,3
160324,820000.0,4
160344,863000.0,3
160347,885000.0,5
160372,1015000.0,5
160661,510000.0,3
160666,520000.0,3
160736,590000.0,3
160753,616500.0,3
160841,765000.0,4
160926,1010000.0,4
160944,1150000.0,4
161341,650000.0,4
161351,675000.0,4
161397,752500.0,4
161427,828000.0,3
161440,860000.0,3
161471,977000.0,3
161510,1300000.0,5
161792,452500.0,3
161804,468000.0,3
161823,501000.0,3
161842,525000.0,3
161851,530000.0,3
161857,535000.0,3
161935,608000.0,4
161952,622000.0,3
161967,643000.0,3
161977,651000.0,4
162009,696000.0,4
162018,710000.0,5
162030,730000.0,3
162090,856000.0,3
162148,1020000.0,4
162149,1030000.0,4
162358,540000.0,3
162359,542000.0,3
162395,604000.0,3
162397,605000.0,3
162409,618000.0,3
162447,688000.0,4
162450,695000.0,3
162453,697000.0,3
162490,778000.0,3
162520,832000.0,3
162878,795000.0,5
163120,465000.0,2
163207,560000.0,3
163210,565000.0,3
163255,603000.0,3
163289,640000.0,4
163329,690000.0,4
163355,740000.0,4
163362,750000.0,4
163369,755000.0,4
163688,450000.0,2
163767,575000.0,3
163771,585000.0,4
163791,600000.0,4
163828,665000.0,4
163848,685000.0,4
163855,690000.0,4
163878,730000.0,3
163879,730000.0,4
163937,885000.0,4
164051,2200000.0,4
164182,360000.0,2
164262,477000.0,2
164337,580000.0,3
164358,600000.0,3
164366,615000.0,4
164395,643000.0,3
164403,655000.0,4
164414,675000.0,4
164421,700500.0,4
164425,710000.0,4
164438,730000.0,4
164477,820000.0,3
164489,845000.0,4
164496,858000.0,4
164806,423000.0,2
164853,490000.0,3
164857,498000.0,3
164883,530000.0,3
164885,533000.0,3
164892,550000.0,3
164910,575000.0,4
164929,600000.0,4
164934,607000.0,4
164940,615000.0,4
164950,630000.0,3
164956,635000.0,3
164970,650000.0,4
164982,675000.0,3
164983,675000.0,3
165010,723000.0,4
165024,740000.0,4
165028,750000.0,3
165037,757000.0,3
165059,805000.0,5
165073,829000.0,4
165084,860000.0,5
165088,865000.0,4
165117,1010000.0,4
165126,1062000.0,5
165153,1395000.0,4
165368,420000.0,3
165415,495000.0,3
165435,520000.0,3
165473,552500.0,3
165476,555000.0,3
165567,656000.0,3
165625,730000.0,4
165642,752500.0,4
165712,915000.0,3
165753,1075000.0,5
166094,690000.0,4
166183,835500.0,3
166225,914000.0,4
166229,930000.0,3
166270,1030000.0,5
166285,1085000.0,5
166298,1160000.0,5
166358,1350000.0,4
166397,1550000.0,4
166416,1700000.0,4
166512,625000.0,4
166519,695000.0,4
166750,449000.0,3
166863,555000.0,3
166938,635000.0,4
166944,642000.0,3
167022,775000.0,4
167031,790000.0,3
167051,820000.0,3
167105,1115000.0,4
167107,1130000.0,5
167354,475000.0,3
167398,545000.0,3
167405,550000.0,3
167471,635000.0,4
167484,660000.0,4
167559,792000.0,4
167563,810000.0,5
167908,490000.0,3
167947,541000.0,3
168085,701000.0,4
168160,860000.0,4
168505,472500.0,3
168517,490000.0,3
168541,525000.0,2
168546,530000.0,3
168667,699000.0,5
168687,725000.0,5
168746,890000.0,4
168767,995000.0,4
168778,1120000.0,3
169100,456000.0,2
169108,465000.0,3
169167,530000.0,3
169188,550000.0,3
169195,562000.0,3
169215,580000.0,3
169223,582000.0,3
169248,610000.0,3
169299,660000.0,3
169305,665000.0,5
169321,685000.0,3
169330,692500.0,4
169386,770000.0,4
169392,780000.0,4
169414,825000.0,4
169740,507500.0,3
169860,680000.0,3
169884,715000.0,4
169930,765000.0,4
169944,790000.0,3
169986,860000.0,4
170071,1019000.0,5
170088,1055000.0,4
170126,1120000.0,4
170128,1125000.0,5
170786,602000.0,3
170800,617000.0,3
170823,650000.0,3
170830,655000.0,4
170846,678000.0,4
170847,680000.0,3
170908,755000.0,3
170911,760000.0,4
170995,1000000.0,4
171078,2250000.0,5
171262,431500.0,3
171281,465000.0,3
171349,530000.0,3
171361,550000.0,3
171385,575000.0,3
171453,665000.0,5
171464,675000.0,3
171515,760000.0,4
171534,815000.0,4
171541,823000.0,4
171545,832000.0,5
171565,910000.0,4
171588,1020000.0,4
171823,425000.0,2
171853,477000.0,3
171859,485000.0,3
171897,550000.0,3
171942,610000.0,4
171946,612000.0,4
171962,640000.0,3
172019,735000.0,4
172035,765000.0,3
172036,778000.0,5
172391,485000.0,3
172433,550000.0,4
172440,556000.0,3
172606,860000.0,3
172627,940000.0,4
172888,426000.0,2
172920,458500.0,3
172949,495000.0,3
172971,520000.0,3
173036,580000.0,4
173044,588000.0,3
173065,601500.0,3
173068,605000.0,3
173074,610000.0,3
173075,610000.0,3
173084,616000.0,3
173085,618000.0,4
173097,630000.0,4
173185,750000.0,3
173218,810000.0,4
173226,830000.0,4
173273,969000.0,4
173489,480000.0,3
173500,500000.0,3
173501,501000.0,3
173512,520000.0,3
173586,645000.0,4
173608,670000.0,4
173652,745000.0,3
173655,745500.0,3
173669,780000.0,3
173671,780000.0,4
173686,800000.0,4
173774,960000.0,5
173825,1125000.0,4
173848,1196000.0,4
173880,1271000.0,4
173929,1400000.0,3
174001,1818000.0,5
174395,495000.0,3
174425,521000.0,3
174475,567000.0,3
174482,570000.0,3
174489,575000.0,3
174585,715000.0,4
174606,740000.0,4
174610,748850.0,4
174612,750000.0,4
174642,816000.0,3
174920,417000.0,4
174970,485000.0,3
175005,533000.0,3
175047,590000.0,3
175077,627500.0,3
175125,695000.0,4
175129,705000.0,4
175324,3310000.0,5
175600,560000.0,3
175637,605000.0,3
175662,640000.0,3
175712,725000.0,4
175726,740108.0,3
175737,760000.0,4
175755,815000.0,4
175767,830000.0,4
176130,510000.0,3
176180,585000.0,3
176209,630000.0,3
176231,655000.0,4
176255,685000.0,4
176269,710000.0,4
176284,735000.0,4
176311,800000.0,4
176348,880000.0,4
176449,1765000.0,3
176874,677500.0,3
176882,692000.0,4
176904,730000.0,3
176991,925000.0,5
176995,953047.0,4
177085,1860000.0,4
177223,480000.0,2
177234,495000.0,3
177285,595000.0,3
177293,605000.0,4
177299,610000.0,3
177306,620000.0,4
177310,625000.0,3
177318,640000.0,3
177319,640000.0,3
177348,685000.0,3
177353,700000.0,4
177356,705000.0,4
177381,735000.0,3
177435,816000.0,3
177452,835000.0,4
177485,893000.0,4
177521,955000.0,5
177538,980000.0,4
177541,994000.0,4
177547,1015000.0,4
177548,1015000.0,4
177588,1112500.0,3
177651,1280000.0,4
177719,1500000.0,4
177735,1565000.0,4
177738,1575000.0,3
177775,1802000.0,4
177807,2000000.0,4
177927,840000.0,4
177928,870000.0,4
178281,585000.0,3
178304,603000.0,4
178324,630000.0,4
178337,646000.0,3
178466,840000.0,5
178480,865000.0,4
178488,880000.0,4
178494,910000.0,4
178737,425000.0,2
178745,432000.0,2
178763,460000.0,3
178782,485000.0,3
178795,500000.0,2
178824,535000.0,3
178826,537000.0,3
178827,540000.0,3
178900,635000.0,4
178928,685000.0,3
178977,790000.0,5
179054,925000.0,4
179113,1310000.0,5
179399,520000.0,3
179427,560000.0,3
179428,561500.0,3
179450,588000.0,4
179453,590000.0,3
179476,620000.0,3
179512,660000.0,3
179550,708000.0,3
179563,725000.0,4
179582,759000.0,3
179589,772000.0,4
179596,785000.0,3
179607,805000.0,3
179610,811100.0,4
179672,1030000.0,4
179977,470000.0,3
179984,477500.0,3
179997,495000.0,3
180040,541000.0,3
180041,542000.0,3
180053,560000.0,3
180067,575000.0,4
180078,590000.0,4
180118,635000.0,3
180129,650000.0,3
180147,675000.0,4
180195,772500.0,4
180198,780000.0,4
180224,835000.0,4
180298,1145000.0,5
180597,408000.0,2
180598,410000.0,2
180606,425000.0,3
180687,515000.0,3
180728,555000.0,3
180733,560000.0,3
180809,625000.0,3
180826,640000.0,3
180855,671000.0,3
180858,675000.0,4
180893,726500.0,4
180982,900000.0,5
180991,910000.0,4
181035,1090000.0,4
181234,437500.0,3
181450,730000.0,4
181477,750000.0,4
181488,762000.0,4
181559,841500.0,4
181572,862500.0,4
181603,895000.0,3
181609,900000.0,4
181750,1172500.0,4
181858,1492000.0,5
181898,1690000.0,5
181939,1905000.0,2
182085,1000000.0,4
182310,460000.0,3
182368,542000.0,3
182440,615475.0,3
182561,800000.0,4
182608,925000.0,3
182664,1338000.0,5
182671,1375000.0,4
182890,446000.0,3
182945,507000.0,3
183064,672000.0,3
183134,775000.0,4
183169,847500.0,4
183401,308000.0,1
183531,510000.0,3
183576,567500.0,3
183671,700000.0,4
183682,715000.0,3
183742,875000.0,4
183754,905000.0,4
183756,910000.0,4
183838,1480000.0,4
183844,1525000.0,4
184083,450000.0,2
184086,450000.0,2
184097,465000.0,3
184103,472500.0,3
184132,502000.0,3
184222,602000.0,3
184224,605500.0,3
184230,615250.0,3
184243,623000.0,4
184245,625000.0,4
184289,675000.0,2
184367,790000.0,4
184374,808000.0,4
184434,987000.0,3
184506,1415000.0,4
184809,535000.0,3
184810,535000.0,3
184816,540000.0,3
184830,575000.0,2
184851,605000.0,3
184902,668000.0,4
184920,700000.0,4
184952,737500.0,4
184953,740000.0,3
184958,750000.0,4
184962,762000.0,4
184978,790000.0,4
184998,830000.0,4
185026,890000.0,4
185041,935000.0,4
185266,600000.0,3
185284,646000.0,3
185287,651000.0,4
185290,665000.0,4
185299,688000.0,3
185309,700000.0,3
185320,720000.0,4
185336,755000.0,4
185339,760000.0,4
185344,765000.0,4
185379,875000.0,4
185669,660000.0,4
185889,460000.0,3
185936,520000.0,3
186026,602500.0,3
186027,603000.0,3
186050,622000.0,3
186063,640000.0,3
186241,945000.0,0
186254,990000.0,3
186576,455000.0,3
186603,490000.0,2
186612,496500.0,3
186726,615000.0,4
186786,680000.0,4
186820,725000.0,4
186830,740000.0,4
186848,750000.0,4
186968,1285000.0,5
187027,3900000.0,0
187151,385000.0,1
187153,385500.0,2
187223,469000.0,3
187279,560000.0,3
187301,583000.0,3
187313,600000.0,3
187333,620000.0,3
187353,648800.0,4
187388,720000.0,4
187391,725000.0,4
187398,738000.0,4
187402,745000.0,4
187408,750000.0,4
187420,760000.0,3
187433,786000.0,3
187436,790000.0,4
187444,805000.0,3
187446,815000.0,4
187479,941000.0,4
187498,1016000.0,3
187507,1099000.0,5
187527,1200000.0,4
187818,530000.0,3
187826,540000.0,3
187861,586500.0,3
187868,600000.0,3
187911,665000.0,4
187919,680000.0,4
187935,710000.0,4
187937,711250.0,4
187938,712000.0,4
187946,725000.0,4
187960,765000.0,4
187986,838000.0,4
188002,890000.0,4
188012,910000.0,3
188015,930000.0,4
188029,1017500.0,4
188073,1550000.0,4
188281,381000.0,3
188419,525000.0,3
188435,540000.0,3
188522,625000.0,4
188593,710000.0,3
188661,820000.0,3
188665,830000.0,4
188677,850000.0,5
188730,1025000.0,3
188740,1065000.0,4
189042,651000.0,4
189152,805000.0,5
189644,486000.0,3
190080,450000.0,3
190116,495000.0,3
190188,580000.0,3
190304,698000.0,4
190314,715000.0,4
190326,725000.0,3
190429,1040000.0,4
190685,445000.0,3
190729,497500.0,3
190763,532000.0,4
190771,542000.0,2
190823,610000.0,3
190831,615000.0,3
190848,635000.0,3
190852,640000.0,4
190907,720000.0,3
190931,761500.0,3
191039,1185000.0,3
191179,325000.0,1
191279,468000.0,2
191307,506000.0,3
191322,526000.0,3
191331,530300.0,3
191333,535000.0,3
191379,595000.0,3
191398,620000.0,4
191400,620000.0,4
191452,705000.0,4
191468,730000.0,4
191504,786250.0,4
191558,905000.0,4
191567,945000.0,3
191586,1030000.0,4
191862,358000.0,2
191987,546000.0,2
192035,595000.0,3
192078,650000.0,4
192098,677500.0,4
192103,682500.0,5
192115,707000.0,4
192139,745000.0,4
192147,760000.0,4
192205,870000.0,4
192215,885000.0,3
192222,900000.0,3
192510,532000.0,3
192542,577000.0,3
192550,587000.0,3
192551,587500.0,3
192555,593000.0,3
192571,612000.0,3
192572,613000.0,3
192576,616000.0,4
192579,621000.0,3
192581,623000.0,3
192612,650000.0,3
192660,693000.0,3
192680,717500.0,4
192705,750000.0,5
192707,750000.0,4
192712,752000.0,4
192714,760000.0,4
192716,761500.0,4
192745,791000.0,4
192748,800000.0,4
192801,865000.0,5
192809,880000.0,3
192812,885000.0,4
192883,1000000.0,4
192914,1055000.0,3
192942,1120000.0,5
192982,1225000.0,4
192989,1240000.0,3
193012,1315000.0,3
193058,1455000.0,4
193115,1665000.0,4
193511,489000.0,3
193524,500000.0,3
193612,580000.0,3
193764,770000.0,4
193778,798500.0,3
193862,961000.0,5
193951,1593000.0,4
194125,389000.0,2
194156,430000.0,2
194159,435000.0,2
194232,523000.0,3
194264,570000.0,3
194302,603000.0,3
194362,660000.0,3
194425,720000.0,4
194477,810000.0,3
194510,875000.0,4
194575,1100000.0,5
194632,1600000.0,4
194791,365000.0,2
194886,485000.0,3
194975,583000.0,3
195052,681000.0,3
195100,745100.0,3
195101,748000.0,4
195154,865000.0,4
195178,925000.0,3
195196,980000.0,2
195506,470000.0,3
195519,485000.0,3
195598,610000.0,4
195617,620000.0,3
195701,748000.0,4
195704,750000.0,4
195714,761000.0,3
196264,510000.0,3
196275,525000.0,3
196282,531000.0,3
196356,610000.0,3
196396,665000.0,3
196409,680000.0,3
196457,750000.0,4
196483,791000.0,4
196493,806000.0,4
196585,1055000.0,4
196660,1490000.0,4
196715,2575000.0,5
196819,447500.0,3
196839,485000.0,3
196871,550000.0,4
196904,605000.0,4
196923,626000.0,4
196973,685000.0,4
196983,700000.0,3
196992,715000.0,3
197003,728000.0,4
197023,755000.0,5
197049,785000.0,4
197142,925000.0,4
197145,927000.0,4
197160,951000.0,4
197191,1020000.0,5
197206,1050000.0,4
197207,1050000.0,4
197234,1112000.0,4
197256,1170000.0,4
197300,1255000.0,5
197312,1282500.0,3
197313,1285000.0,4
197324,1310000.0,4
197325,1310000.0,5
197469,2000000.0,4
197977,590000.0,4
198018,627000.0,4
198042,655000.0,4
198098,720000.0,3
198108,741000.0,3
198140,800000.0,4
198194,915000.0,3
198196,915000.0,4
198220,997000.0,4
198314,1700000.0,4
198540,440000.0,3
198573,480000.0,3
198589,517000.0,3
198655,600000.0,3
198660,602500.0,3
198720,682000.0,4
198747,720000.0,4
198776,750000.0,4
198793,775000.0,4
198804,792500.0,5
198819,820000.0,4
198850,892800.0,4
199191,482500.0,3
199252,550000.0,3
199297,600000.0,3
199312,620000.0,3
199367,685000.0,2
199415,750000.0,4
199446,810000.0,5
199452,830000.0,4
199533,1080000.0,5
199548,1170000.0,4
199770,336000.0,2
199845,460000.0,3
199873,495000.0,3
199914,552000.0,3
199942,595000.0,3
200028,732000.0,4
200041,760000.0,4
200537,485000.0,3
200610,550500.0,3
200656,600000.0,2
200738,679502.0,4
200739,680000.0,4
200763,710000.0,3
200789,740000.0,3
200803,752500.0,4
200830,797500.0,4
200875,880000.0,3
200878,888000.0,4
200908,965000.0,4
200948,1111000.0,4
201142,422250.0,2
201341,686500.0,4
201397,737500.0,3
201505,831000.0,4
201522,850000.0,5
201554,865000.0,3
201634,945000.0,5
201678,1000000.0,3
201731,1110000.0,4
201815,1240000.0,4
201892,1375000.0,4
202645,620000.0,4
202683,645000.0,4
202710,670000.0,4
202764,727500.0,5
202875,950000.0,4
202905,1030000.0,5
202914,1070000.0,3
203182,435000.0,2
203199,450000.0,3
203217,465360.0,2
203219,470000.0,1
203221,475000.0,3
203320,600000.0,4
203353,626500.0,3
203417,716000.0,4
203448,780000.0,4
203473,830000.0,4
203494,895000.0,3
203502,910000.0,4
203538,1105000.0,4
203864,451235.0,3
203883,475000.0,3
203886,480000.0,3
203926,530000.0,3
203990,587000.0,2
204021,615000.0,4
204032,627500.0,3
204043,644000.0,3
204086,700000.0,4
204125,790000.0,3
204250,1197000.0,5
204256,1210000.0,5
204319,1790000.0,3
204591,455000.0,2
204628,492500.0,3
204722,585000.0,3
204768,611000.0,3
204777,620000.0,3
204780,620000.0,3
204790,626000.0,3
204811,645000.0,4
204819,655000.0,4
204824,660000.0,3
204856,703000.0,4
204892,760000.0,4
204931,825000.0,3
204958,875000.0,4
204985,970000.0,4
204997,1000000.0,4
204999,1030000.0,4
205003,1050000.0,4
205278,268000.0,1
205491,544700.0,3
205507,550500.0,3
205572,620000.0,4
205577,625000.0,4
205593,645000.0,3
205624,685000.0,3
205771,900000.0,4
205778,905000.0,4
205896,1400000.0,5
206084,562500.0,4
206087,580000.0,4
206105,620000.0,4
206107,627000.0,2
206114,642000.0,3
206159,717500.0,4
206165,725000.0,3
206168,729000.0,4
206184,755000.0,4
206185,755500.0,4
206193,770000.0,3
206200,778500.0,4
206206,787000.0,4
206214,820000.0,4
206217,822000.0,5
206223,850000.0,5
206228,865000.0,4
206231,877500.0,3
206267,957000.0,4
206280,985000.0,4
206303,1072000.0,4
206311,1100000.0,4
206327,1150000.0,3
206339,1200000.0,4
206352,1250000.0,5
206362,1290000.0,4
206368,1310000.0,5
206383,1400000.0,4
206418,1650000.0,5
206586,1220000.0,5
206587,1300000.0,4
206840,490000.0,3
206879,527500.0,3
206934,600000.0,3
206942,610000.0,4
207022,715000.0,4
207024,717500.0,4
207061,790000.0,4
207077,807500.0,4
207157,1175000.0,3
207166,1250000.0,4
207174,1281000.0,3
207239,2375000.0,4
207383,438000.0,3
207492,630000.0,3
207498,652000.0,4
207526,730000.0,4
207530,735000.0,4
207532,740000.0,4
207541,760000.0,4
207569,835000.0,4
207571,841000.0,4
207595,945000.0,3
207830,375000.0,2
207908,495000.0,4
207948,540100.0,3
207959,553000.0,3
207963,555000.0,3
208032,625000.0,3
208068,670000.0,4
208106,718000.0,4
208127,756000.0,3
208141,777000.0,4
208158,800000.0,4
208174,830000.0,4
208178,833000.0,4
208197,855000.0,3
208289,1260000.0,5
208360,2120000.0,5
208552,434000.0,3
208610,520000.0,3
208613,525000.0,3
208615,525000.0,3
208687,602000.0,4
208695,615000.0,3
208729,650000.0,3
208739,660000.0,3
208746,675000.0,4
208751,685000.0,4
208758,695000.0,5
208788,740000.0,4
208795,750000.0,5
208810,773000.0,3
208827,820000.0,4
208838,840000.0,4
208841,850000.0,4
208844,850000.0,4
208849,865000.0,4
208872,935000.0,4
208920,1250000.0,3
208942,1410000.0,3
209238,400000.0,2
209270,440000.0,3
209337,510000.0,3
209340,515000.0,3
209364,542000.0,3
209379,548000.0,3
209431,601000.0,4
209434,605000.0,3
209435,605000.0,3
209438,610000.0,3
209465,635000.0,3
209511,685000.0,4
209516,690000.0,4
209574,760000.0,4
209595,785000.0,3
209600,800000.0,4
209613,822000.0,4
209636,860000.0,5
209641,885000.0,3
209692,1010000.0,4
209752,1275000.0,5
209840,2150000.0,4
209983,496000.0,3
210015,542500.0,3
210060,603100.0,3
210069,615000.0,4
210126,685000.0,4
210152,710000.0,3
210159,715000.0,4
210168,720000.0,3
210181,730000.0,5
210200,750000.0,4
210205,754000.0,4
210215,765000.0,4
210221,770000.0,3
210225,780000.0,3
210243,805000.0,5
210252,815000.0,5
210256,820000.0,4
210260,820000.0,4
210272,830000.0,3
210300,870000.0,4
210315,880000.0,4
210330,900000.0,3
210343,910000.0,4
210355,936500.0,3
210414,1000000.0,4
210439,1050000.0,3
