,price,bedrooms
218240,489000.0,3
218863,346500.0,2
218868,350500.0,2
218873,360000.0,2
219142,641000.0,2
219255,772500.0,2
219266,785000.0,2
220687,250000.0,2
220697,280000.0,1
220705,293000.0,2
220706,295000.0,1
220712,312000.0,1
220717,325000.0,2
220721,331000.0,1
220737,370000.0,2
220738,370000.0,2
220758,390000.0,1
220771,410000.0,2
220799,438000.0,2
220896,540000.0,2
220897,540000.0,2
221481,339000.0,2
221568,466000.0,2
221650,567500.0,2
222155,440000.0,2
222174,455000.0,2
222306,620000.0,3
222362,690000.0,3
222391,730000.0,2
222746,320000.0,1
222781,368000.0,1
222844,450000.0,3
222851,460000.0,2
222866,480000.0,2
222899,520000.0,2
222943,570000.0,3
222948,575000.0,2
222971,609000.0,3
223081,745000.0,2
223244,1210000.0,3
223521,322500.0,1
223522,322500.0,1
223523,326000.0,1
223544,346500.0,1
223557,365000.0,2
223603,420000.0,2
223644,458000.0,3
223695,505000.0,2
223806,618000.0,3
223837,650000.0,2
223918,725000.0,2
224339,405000.0,1
224367,460000.0,2
225780,320000.0,1
226539,210000.0,2
226557,285000.0,1
226591,352000.0,1
226612,394500.0,1
226764,580000.0,2
226802,616000.0,2
227207,265000.0,1
227286,400000.0,2
227400,539500.0,2
227942,247000.0,1
227947,258500.0,1
227952,280000.0,1
227956,287500.0,2
227962,305000.0,1
228067,490500.0,2
228684,319000.0,2
228697,349950.0,1
228706,357000.0,2
228822,495000.0,4
228833,510000.0,2
228851,520000.0,2
228909,580000.0,3
229057,710000.0,2
229615,610000.0,2
230730,291000.0,1
230734,296500.0,2
230783,389500.0,2
230789,392000.0,2
230817,419000.0,2
230852,446000.0,2
231370,2250000.0,3
231507,311000.0,2
231539,374000.0,1
231561,412500.0,2
231571,425000.0,3
231639,500000.0,2
231667,540000.0,2
232176,285000.0,1
232181,295000.0,1
232192,325000.0,2
232241,400000.0,2
232462,660000.0,2
232861,315000.0,2
232922,400000.0,2
233508,253000.0,1
233510,263000.0,1
233512,265000.0,2
233515,268000.0,2
233540,324000.0,2
233542,330000.0,1
233543,332000.0,2
233550,352000.0,2
233559,365000.0,2
233581,395000.0,2
233592,405000.0,2
233627,433000.0,1
233676,475000.0,2
233813,615000.0,3
233830,625000.0,2
234888,1050000.0,2
235509,325000.0,1
235531,370000.0,2
235602,441000.0,3
235615,455000.0,2
235660,501000.0,2
235677,528000.0,1
235742,605000.0,2
235840,706000.0,2
235864,743000.0,3
236237,351650.0,2
236241,355000.0,2
236265,390000.0,2
236282,408000.0,2
236342,475000.0,2
236852,242000.0,2
236930,398000.0,2
236931,400000.0,1
236937,410000.0,2
236944,415000.0,1
236951,418000.0,1
237043,530000.0,2
237071,562000.0,2
237096,589000.0,2
237108,600000.0,2
237162,658000.0,2
237163,659000.0,2
237430,1350000.0,3
237452,1580000.0,3
237574,200000.0,1
237613,332500.0,2
237620,347000.0,2
237638,376000.0,2
237693,445000.0,3
237944,732500.0,3
238317,268000.0,1
238323,285000.0,1
238328,299000.0,1
238352,350000.0,1
238368,365000.0,1
238399,399000.0,1
238451,440000.0,2
238475,465000.0,2
238543,502000.0,1
238574,525000.0,2
238578,530000.0,2
238584,533000.0,2
238644,592000.0,2
238675,620000.0,2
239544,315000.0,1
239690,277500.0,2
239699,288500.0,1
239712,310000.0,2
239713,313500.0,1
239714,314900.0,1
239721,335000.0,1
239746,400000.0,2
239915,636500.0,3
240206,167000.0,1
240260,425000.0,2
241545,400000.0,2
241943,316000.0,1
241990,410000.0,2
242355,225000.0,1
242492,575000.0,2
242493,575000.0,2
242707,280000.0,1
242737,366000.0,2
242755,405000.0,3
242764,426000.0,2
243084,342500.0,2
243085,345000.0,1
243091,365000.0,1
243246,745000.0,2
243512,385000.0,1
243529,411000.0,2
243558,455000.0,1
243570,461500.0,2
243580,470000.0,2
243676,617000.0,2
244110,200000.0,1
244142,335000.0,1
244176,375500.0,1
244227,465000.0,2
244563,180000.0,0
244671,510000.0,2
244989,197000.0,1
245032,372000.0,2
245110,484950.0,3
245207,628000.0,2
245474,302000.0,2
245487,335000.0,2
245496,354950.0,2
245499,361000.0,1
245523,405000.0,1
245576,510000.0,1
245601,539950.0,3
245898,175000.0,1
245900,190000.0,1
245951,345000.0,3
245987,400000.0,1
245991,405000.0,1
246029,463000.0,2
246149,640000.0,2
246183,685000.0,2
246184,685000.0,2
246271,910000.0,2
246692,339950.0,2
246711,381000.0,2
246842,555000.0,3
246857,575000.0,2
247157,304000.0,2
247210,410000.0,2
247214,420000.0,1
247248,492500.0,2
247609,250000.0,1
247652,390000.0,1
247742,535000.0,2
248081,315000.0,1
248083,315000.0,1
248147,447500.0,2
248235,610000.0,2
248385,1250000.0,3
248550,295000.0,1
248570,318000.0,2
248576,330000.0,1
248594,360000.0,2
248601,365500.0,1
248648,433000.0,1
248659,460000.0,2
248711,515000.0,1
248851,708000.0,3
249429,242000.0,2
249432,279000.0,2
249439,321000.0,2
249447,340000.0,1
249489,393000.0,2
249493,405000.0,2
249510,435000.0,2
249942,290016.0,1
249991,402000.0,2
250024,450000.0,1
250095,562000.0,2
250412,182000.0,1
250426,270000.0,1
250427,270000.0,2
250429,290000.0,1
250433,296000.0,1
250456,341000.0,1
250462,355000.0,2
250620,588000.0,2
250986,287500.0,2
250989,300000.0,1
251083,430000.0,2
251321,700000.0,2
251672,555000.0,2
252093,340000.0,2
252095,345000.0,1
252124,380000.0,1
252267,590000.0,2
252618,257000.0,1
252675,415000.0,2
252677,417000.0,2
252681,425000.0,2
252689,436000.0,2
253194,365000.0,2
253237,445000.0,2
253254,470000.0,2
253293,525000.0,3
253294,525000.0,2
253360,630000.0,3
253704,397500.0,2
254183,210000.0,1
254200,272500.0,2
254266,395000.0,2
254281,415000.0,1
254397,560000.0,2
254550,730000.0,2
254878,580000.0,3
255452,252500.0,1
255497,349000.0,1
255510,365000.0,2
255532,398000.0,2
256047,266500.0,1
256074,345500.0,1
256138,455000.0,2
256178,499950.0,2
256259,610000.0,2
256342,738000.0,3
256624,318000.0,1
257236,292000.0,1
257257,342500.0,2
257286,400000.0,2
257287,400000.0,1
257333,487500.0,2
257339,497500.0,2
257367,540000.0,2
257372,550000.0,2
257388,565000.0,2
257782,275000.0,1
257788,305000.0,2
257792,310000.0,2
257811,345000.0,1
257812,346500.0,2
257816,350000.0,2
257818,352000.0,2
257823,360000.0,1
257829,365000.0,2
257879,437950.0,2
258456,355000.0,2
259298,285000.0,1
259333,355000.0,1
259442,489000.0,1
259460,510000.0,2
259515,570000.0,2
259979,240000.0,2
259995,292000.0,1
260018,335000.0,1
260041,387000.0,1
260074,435000.0,1
260610,245000.0,1
260615,260000.0,1
260620,280000.0,1
260623,285000.0,1
260647,335000.0,1
260670,365000.0,2
260689,385000.0,2
260701,406000.0,2
260712,430000.0,1
260713,430000.0,2
260737,449000.0,2
261363,400000.0,4
261992,275000.0,2
261999,281000.0,1
262006,305000.0,1
262051,370000.0,1
262056,380000.0,1
262060,385000.0,1
262070,399000.0,2
262120,460000.0,1
262230,590000.0,3
262710,328000.0,2
262712,350000.0,2
263936,280000.0,1
263947,320000.0,1
263949,325000.0,1
263994,390000.0,2
264037,445000.0,2
264122,530000.0,2
264604,292000.0,1
264632,367000.0,2
264640,375000.0,1
264643,377000.0,2
264644,378000.0,2
264646,380000.0,2
264647,380000.0,1
264661,395000.0,2
264662,395000.0,2
264686,432000.0,2
264816,590000.0,3
265008,885000.0,3
265025,950000.0,3
265253,260000.0,2
265308,385000.0,2
265341,425000.0,2
265360,450000.0,2
265379,475000.0,2
265480,585000.0,2
265993,440000.0,1
266011,470000.0,2
266651,390000.0,2
266699,438000.0,2
266723,460000.0,1
266726,460000.0,2
266765,495000.0,2
266796,520300.0,2
267398,285000.0,1
267400,300000.0,1
267468,488000.0,3
267497,523150.0,2
268793,285000.0,1
268799,295000.0,1
268808,315000.0,1
268821,342500.0,2
268867,420000.0,2
268879,455000.0,3
268899,489000.0,2
269030,659000.0,2
269040,680000.0,2
269176,923000.0,3
269446,317000.0,1
269496,415000.0,2
269503,420000.0,1
269524,446000.0,1
269536,470000.0,1
269619,582500.0,2
270065,225000.0,1
270080,300000.0,2
270138,390000.0,1
270215,480000.0,2
270456,795000.0,3
270752,340000.0,2
270773,380000.0,1
270835,472500.0,2
270842,480000.0,2
270849,487500.0,3
270933,606500.0,2
271383,310000.0,2
271403,340000.0,1
271411,349000.0,2
271432,377500.0,1
271458,400000.0,1
271460,405000.0,1
271491,435000.0,1
271556,517500.0,2
271646,600000.0,2
271864,920000.0,3
272907,615000.0,2
273232,221000.0,1
273234,230000.0,2
273241,280000.0,1
273277,352000.0,2
273392,520000.0,2
273449,600000.0,2
273879,290000.0,1
273888,318500.0,1
273890,325000.0,1
273891,329000.0,2
273893,333000.0,1
273940,415000.0,2
274028,529000.0,2
274159,705000.0,2
274510,328500.0,2
274578,440000.0,3
274604,478500.0,2
275092,163000.0,0
275132,315000.0,1
275169,360000.0,3
275173,368000.0,2
275212,428000.0,2
275226,450000.0,3
275521,849500.0,3
275804,315000.0,2
276827,340000.0,2
276832,350000.0,2
276846,370000.0,2
276847,370000.0,2
276859,385000.0,2
276954,490000.0,3
277471,190000.0,1
277530,380000.0,2
277582,450000.0,2
277624,518500.0,2
277660,560000.0,3
277731,657500.0,3
278076,190000.0,1
278090,272000.0,1
278109,330000.0,1
278114,340000.0,2
278133,375000.0,2
278168,429000.0,3
278204,461000.0,2
278436,730000.0,2
278760,245000.0,1
278772,298000.0,1
278789,339000.0,1
278801,370000.0,1
278816,395000.0,2
278822,410000.0,1
278824,415000.0,2
278845,440000.0,3
278872,480000.0,3
279064,749000.0,2
279278,3500000.0,4
279409,295150.0,3
279412,305000.0,2
279438,335000.0,1
279485,392000.0,2
279515,424000.0,1
279560,480000.0,1
279698,625000.0,3
281064,351000.0,1
281094,405000.0,1
281110,440000.0,1
281685,248000.0,2
281702,318000.0,1
281708,330000.0,1
281713,340000.0,1
281737,395000.0,2
281745,410000.0,2
281762,445000.0,2
282243,212500.0,1
282959,316000.0,2
283003,396000.0,1
283037,465000.0,3
283059,510000.0,2
283545,270000.0,2
283634,451876.0,3
283690,505000.0,2
283827,665000.0,2
284651,370000.0,1
284682,439000.0,2
285003,1390000.0,3
285210,385000.0,2
285242,435000.0,2
285332,577000.0,3
285691,286000.0,1
285713,339950.0,2
285728,379000.0,2
285764,430000.0,2
285890,610000.0,3
286218,157500.0,0
286235,270000.0,1
286238,297000.0,1
286240,300000.0,1
286250,329000.0,1
286261,365000.0,2
286303,480000.0,2
286312,495000.0,2
286699,230000.0,2
286726,320000.0,2
286884,560000.0,2
286925,620000.0,2
286931,625000.0,3
286953,650000.0,2
286963,660000.0,3
286982,688143.0,2
287049,850000.0,3
287071,921000.0,3
287131,1280000.0,3
287569,259000.0,1
287575,278000.0,1
287615,360000.0,2
288053,252000.0,2
288056,290000.0,1
288105,380000.0,1
288155,465000.0,2
288514,315000.0,1
288531,360000.0,2
288542,390000.0,2
288576,460000.0,2
288630,560000.0,2
288696,650000.0,2
289004,280000.0,1
289013,300000.0,2
289028,325000.0,2
289093,443500.0,2
289217,635000.0,3
289661,310000.0,1
289833,360000.0,1
289986,312000.0,1
289998,345000.0,2
290034,428000.0,2
290462,300000.0,2
290474,335000.0,2
290491,385000.0,2
290933,379000.0,2
290958,430000.0,2
291006,525000.0,2
291372,332500.0,2
291396,390000.0,2
291884,540000.0,2
292219,330000.0,1
292239,375000.0,1
292622,265000.0,1
292661,413000.0,1
292666,426000.0,1
292855,940000.0,2
293059,400000.0,2
293101,471000.0,2
293186,632000.0,2
293387,2700000.0,3
293480,295000.0,1
293489,330000.0,2
293936,260000.0,1
293937,265000.0,1
293940,275000.0,2
293956,330000.0,1
293995,395000.0,2
294024,430000.0,2
294028,445000.0,1
294033,450000.0,4
294147,630000.0,3
294701,330000.0,2
295100,220000.0,1
295102,267000.0,2
295139,409000.0,2
295304,750000.0,2
295576,310000.0,2
295578,315500.0,1
295624,445000.0,3
296113,394000.0,2
296149,438000.0,2
296220,535000.0,2
296654,295000.0,1
296662,315000.0,2
296710,410000.0,1
296741,460000.0,3
296752,470000.0,2
296798,535000.0,1
296814,560000.0,2
296961,802000.0,3
297034,1100000.0,3
297511,335000.0,1
297513,350000.0,2
297558,465000.0,2
297612,569000.0,2
297776,1075000.0,3
297952,330000.0,2
298001,455000.0,2
298013,475185.0,2
298456,355000.0,2
298460,364000.0,1
298482,415000.0,2
298540,530000.0,2
298897,375000.0,3
298907,400000.0,2
299200,4280000.0,1
299311,182000.0,1
299332,305000.0,1
299374,407000.0,1
299383,420000.0,2
299419,500000.0,2
299424,515000.0,2
299818,380000.0,2
300156,315000.0,2
300165,340000.0,2
300207,435000.0,2
300281,580000.0,2
300617,200000.0,2
300624,255000.0,1
300645,335000.0,1
300661,385000.0,2
300690,458000.0,2
300809,660000.0,2
301138,280000.0,1
301159,362000.0,2
301169,379000.0,2
301174,390000.0,1
301181,408000.0,3
301224,502500.0,2
301301,625000.0,4
301638,276000.0,1
301665,335000.0,2
301675,362500.0,2
301682,379000.0,2
301683,385000.0,2
301720,475000.0,1
301907,988000.0,3
302247,495000.0,2
302262,510000.0,2
302277,525000.0,1
302321,590000.0,3
302656,305000.0,1
303025,312500.0,1
303031,335000.0,2
303048,365000.0,2
303050,370000.0,2
303159,575000.0,3
303251,780000.0,3
303489,226500.0,1
303505,305000.0,1
303513,330000.0,1
303523,353000.0,1
303528,375000.0,2
303649,620000.0,2
303742,870000.0,3
303947,267500.0,1
303970,357000.0,2
304008,440000.0,2
304037,500000.0,2
304432,230000.0,1
304441,279000.0,1
304454,320000.0,2
304463,334000.0,2
304546,505000.0,2
304558,537000.0,2
304627,670000.0,2
304634,680000.0,2
304943,287000.0,1
304988,400000.0,1
304995,415000.0,1
305009,430000.0,1
305642,270000.0,1
305808,320000.0,1
305814,342000.0,1
305833,375000.0,1
305865,436500.0,3
305867,439000.0,2
305894,482500.0,2
305935,560000.0,2
306063,789000.0,3
306317,370000.0,2
306318,370000.0,2
306319,375000.0,1
306324,390000.0,2
306341,415000.0,1
306374,450000.0,1
306794,335000.0,2
306802,352000.0,2
306803,360000.0,2
306810,370000.0,2
306831,441000.0,2
306909,592000.0,3
306920,610000.0,2
307015,835000.0,3
307288,385000.0,1
307295,395000.0,1
307338,492000.0,2
307805,269000.0,1
307834,360000.0,2
307845,380000.0,1
307854,400000.0,1
307924,500000.0,4
308110,820000.0,3
308118,832000.0,2
309382,220000.0,1
309443,380000.0,1
309946,295000.0,1
309968,366000.0,2
310022,477000.0,2
310071,575000.0,2
310245,1000000.0,3
310437,274000.0,1
310439,277500.0,1
310444,310000.0,2
310456,360000.0,1
310499,440000.0,2
310627,725000.0,2
311067,440000.0,2
312152,155000.0,1
312165,285000.0,2
312183,345000.0,2
312196,384500.0,2
312201,395000.0,2
312216,420000.0,2
312230,460000.0,2
312239,475000.0,1
312771,400000.0,2
312835,505000.0,1
312874,560000.0,2
312976,720000.0,3
313278,312000.0,2
313315,410000.0,2
313332,442000.0,2
313334,445000.0,2
313341,455000.0,2
313408,575000.0,2
313479,710000.0,2
313808,165000.0,1
313843,325000.0,1
313871,385000.0,2
314153,840000.0,2
314417,400000.0,2
315031,279000.0,2
315060,365000.0,2
315069,375000.0,1
315178,520000.0,2
315235,605000.0,3
315690,350000.0,1
315695,360000.0,2
315703,372000.0,2
315705,375000.0,2
315744,465000.0,2
315823,590000.0,2
315969,850000.0,3
316230,282000.0,2
316283,395000.0,2
316285,395000.0,1
316305,430000.0,1
316323,460000.0,2
316327,476000.0,2
316348,507500.0,2
316403,599000.0,3
316419,615000.0,3
316787,271000.0,2
316811,370000.0,2
316825,410000.0,1
316881,505000.0,2
316908,570000.0,2
317342,270000.0,1
317377,380800.0,2
317387,395000.0,2
317429,450000.0,2
317445,465500.0,2
317465,490000.0,2
318546,295000.0,1
318552,310000.0,1
318594,406000.0,2
318631,455000.0,1
319192,339000.0,2
319228,420000.0,1
319737,265000.0,2
319751,310000.0,1
319757,321000.0,1
319784,370000.0,1
319848,478700.0,1
320314,255000.0,1
320354,375000.0,2
320858,210000.0,1
320893,319000.0,1
320904,350000.0,2
320917,375000.0,1
320937,406000.0,2
320961,440000.0,2
320990,485000.0,3
321092,600000.0,3
321545,412000.0,3
322198,246500.0,1
322207,270000.0,1
322244,350500.0,2
322266,395000.0,1
322848,260000.0,1
322853,273044.0,2
322854,275000.0,1
322867,300000.0,1
322875,310000.0,1
322897,355000.0,1
323707,480000.0,1
323737,518000.0,2
323812,620000.0,2
324204,262000.0,1
324206,279000.0,1
324225,330000.0,1
324272,420000.0,2
324771,286500.0,1
324772,288000.0,1
324794,335000.0,1
324857,445000.0,2
324860,454000.0,1
326047,325000.0,1
326162,510000.0,2
326337,725000.0,3
326619,290000.0,1
326638,346000.0,1
326723,507000.0,2
327199,245500.0,1
327203,270000.0,2
327252,417000.0,1
327289,470000.0,2
327307,495000.0,2
327791,280000.0,1
327798,297000.0,1
327840,400500.0,1
327942,555000.0,2
328380,290000.0,1
328384,305000.0,1
328398,330000.0,1
328557,551500.0,2
329178,770000.0,2
329544,225000.0,2
329636,460000.0,2
330123,305000.0,2
330151,380000.0,1
330170,405000.0,1
330174,415000.0,2
330184,422500.0,2
330749,300000.0,2
330767,330000.0,1
330773,340000.0,2
330794,390000.0,1
330803,401000.0,1
330872,499000.0,2
330969,620000.0,2
331129,949000.0,3
331347,250000.0,0
331363,315000.0,2
331441,480000.0,2
331452,490000.0,1
331914,235000.0,1
331917,240000.0,1
331977,378000.0,1
332074,500000.0,2
332078,500000.0,2
332796,850000.0,2
333173,338000.0,2
333226,431000.0,2
333229,435000.0,2
333750,188500.0,1
333751,188500.0,1
333786,350000.0,2
333839,442000.0,1
334055,875000.0,2
334292,335000.0,2
334355,438000.0,1
334361,440000.0,2
334386,480000.0,1
334387,483000.0,3
334472,595000.0,2
334888,305000.0,1
334889,315000.0,1
334907,357500.0,1
334915,376000.0,2
334933,418000.0,2
334936,425000.0,1
335512,291000.0,1
335561,385000.0,1
335613,460000.0,3
335752,630000.0,3
335940,975000.0,3
336158,346000.0,1
336764,360000.0,2
336768,375000.0,1
337206,1760000.0,4
337391,382000.0,2
337397,390000.0,1
337987,392000.0,2
338055,485000.0,2
338059,490000.0,2
338125,580000.0,2
338213,690000.0,3
338505,211500.0,1
338570,412000.0,1
338579,427500.0,2
338638,497500.0,3
338697,575000.0,4
338725,611000.0,3
339155,200000.0,2
339222,357000.0,2
339238,390000.0,2
339239,394800.0,2
339282,455000.0,2
339945,527000.0,1
340473,200000.0,1
340554,405000.0,1
340555,406500.0,1
340562,420000.0,2
340577,439900.0,2
340581,440000.0,3
340612,487000.0,2
340692,569900.0,2
340743,630000.0,2
341731,256000.0,1
341769,370000.0,1
341779,387000.0,1
341879,520000.0,2
341887,535000.0,2
342036,703000.0,3
342377,350000.0,1
342381,360000.0,2
342422,459000.0,2
342558,665000.0,2
342573,710000.0,2
342933,330500.0,1
342941,353500.0,1
342990,430000.0,1
343040,510000.0,2
343086,575000.0,3
343202,715200.0,2
343540,370000.0,2
344009,157000.0,0
344089,390000.0,2
344650,292000.0,2
344710,445000.0,1
344867,680000.0,2
345200,280000.0,1
345220,337500.0,1
345242,370000.0,2
345254,395000.0,1
345255,395000.0,1
345477,723820.0,3
345743,200000.0,2
345770,315000.0,1
345797,368000.0,1
345818,400000.0,1
345857,485000.0,2
346030,795000.0,2
346385,375000.0,2
346425,430000.0,2
346460,495000.0,2
346574,635000.0,2
346690,810000.0,3
346955,305000.0,2
347424,330000.0,2
347453,404000.0,1
347495,459000.0,2
347969,295000.0,1
347972,300000.0,2
347975,308000.0,2
348005,385000.0,2
348469,300000.0,1
348539,462600.0,2
348557,485000.0,2
348640,620000.0,2
348974,280000.0,1
349002,348000.0,1
349006,355000.0,2
349013,375000.0,1
349015,385000.0,2
349060,470000.0,3
349071,497500.0,1
349077,500000.0,4
349264,945000.0,3
349514,237500.0,1
349519,265000.0,2
349539,318000.0,1
349559,362000.0,1
349574,390000.0,2
349593,420000.0,1
349682,545000.0,3
349731,600000.0,2
350619,360000.0,1
350692,510000.0,2
350876,870000.0,3
351115,190000.0,1
351122,265000.0,1
351123,265000.0,1
351659,310000.0,1
351690,381000.0,1
351691,385000.0,2
351723,434000.0,1
352021,1800000.0,4
352247,445000.0,2
352302,545000.0,3
352825,490000.0,2
353563,210000.0,1
353742,255000.0,1
353750,285000.0,1
353782,336000.0,1
353853,445000.0,1
353895,496000.0,2
353905,510000.0,2
353939,556000.0,2
354358,317500.0,2
354403,410000.0,3
354432,462000.0,2
354936,425000.0,1
355039,625000.0,2
355041,625900.0,2
355330,257500.0,1
355345,310000.0,1
355379,390000.0,2
355432,480000.0,2
355459,550000.0,3
355865,235000.0,1
355871,267000.0,1
355883,300000.0,1
355895,320000.0,2
355898,322400.0,1
355903,327000.0,1
355998,487500.0,2
356021,522500.0,3
356110,645000.0,2
356112,649000.0,2
356244,950000.0,2
356833,295000.0,1
356889,396000.0,1
356953,515000.0,2
357026,630000.0,2
357389,320000.0,2
357413,375000.0,2
357420,395000.0,1
357427,410001.0,2
357429,420500.0,2
357431,425000.0,1
357510,571000.0,2
357892,307500.0,1
357926,370000.0,2
357997,513000.0,2
358063,625000.0,2
358467,445000.0,2
358475,456000.0,3
358483,471000.0,2
358689,1000000.0,2
358901,295000.0,2
358902,295000.0,1
358921,349000.0,2
358962,415000.0,2
358968,420000.0,2
358978,440000.0,1
358996,470000.0,2
359029,512500.0,2
359036,521100.0,2
359081,592000.0,2
359243,849000.0,3
359977,445000.0,3
359988,459000.0,2
360019,495000.0,2
360048,540000.0,1
360455,371500.0,1
360467,391000.0,2
360487,430000.0,2
360963,320000.0,1
361007,430000.0,1
361030,482500.0,2
361091,605000.0,3
361151,710000.0,2
361461,330000.0,1
361463,335000.0,1
361473,364000.0,2
361962,289000.0,1
361964,290000.0,1
361975,315000.0,1
361995,364000.0,2
362088,480000.0,1
362094,490000.0,2
362277,770000.0,2
362626,664000.0,2
363156,500000.0,3
363576,322000.0,2
363606,398000.0,2
363673,520000.0,2
364054,250000.0,1
364114,417500.0,2
364139,459250.0,2
364589,335000.0,1
364592,342500.0,1
364609,370000.0,1
364649,452500.0,2
364700,540000.0,2
365147,339000.0,2
365188,390000.0,2
365209,415000.0,2
365215,417500.0,1
365247,450000.0,2
365263,480000.0,1
365297,536000.0,2
365400,675000.0,4
366238,305000.0,1
366246,330000.0,2
366276,400000.0,2
366377,560000.0,2
366724,302500.0,1
366741,344000.0,1
366812,450000.0,1
366818,455000.0,2
366855,515555.0,2
366895,570000.0,2
366918,600000.0,1
367292,187000.0,1
367320,312000.0,1
367406,442500.0,2
367414,450000.0,2
367576,682000.0,2
367977,270000.0,1
368006,342000.0,2
368047,415000.0,2
368187,630000.0,2
368609,354000.0,1
368642,415000.0,2
368700,510000.0,1
369941,260000.0,1
369967,327000.0,2
370012,420000.0,2
370027,442000.0,1
370054,475000.0,2
370556,269000.0,1
370572,310000.0,1
370621,400000.0,2
370713,530000.0,2
370952,975000.0,3
371189,294000.0,1
371216,353000.0,2
371226,368000.0,1
371260,425000.0,1
371270,450000.0,2
371816,209500.0,1
371832,275000.0,1
371844,305000.0,1
371864,350000.0,1
371918,425500.0,2
371999,532000.0,2
372022,567500.0,2
372124,700000.0,2
373228,360000.0,3
373231,362000.0,1
373237,367000.0,2
373259,400000.0,1
373290,430000.0,2
373627,835000.0,2
373986,405000.0,2
374585,310000.0,1
374605,353000.0,1
374607,362000.0,2
374682,480000.0,3
375275,310000.0,2
375284,330000.0,2
375288,340000.0,2
375291,344000.0,2
375299,360500.0,1
375332,414000.0,3
375357,439000.0,1
375395,493200.0,2
375413,515000.0,1
375476,610000.0,3
376012,335000.0,1
376170,516000.0,3
376538,1160000.0,0
377420,297500.0,1
377427,310000.0,1
377458,370000.0,1
377658,595000.0,2
377856,860000.0,2
378200,240000.0,1
378207,260000.0,1
378253,375000.0,1
378420,600000.0,2
378437,610000.0,3
378441,615000.0,3
378942,273000.0,1
378982,375000.0,2
379056,485000.0,2
379166,596000.0,3
379704,241000.0,1
379733,334000.0,1
379758,380000.0,2
379769,395000.0,2
379790,425000.0,2
379813,465000.0,1
379817,465500.0,2
379861,520000.0,2
380056,745000.0,2
380531,255000.0,1
380545,287000.0,1
380554,305000.0,2
380731,550000.0,2
381120,1400000.0,3
382055,315000.0,1
382077,355000.0,1
382082,360000.0,2
382200,490000.0,1
382226,520000.0,1
382883,325000.0,2
382901,365000.0,2
382933,418000.0,2
382943,429000.0,2
382967,447000.0,2
383040,555000.0,3
383747,451000.0,3
383761,477000.0,1
384459,205000.0,0
384500,347500.0,2
384513,366000.0,2
384539,415000.0,2
384548,435000.0,1
384583,475000.0,1
384589,489000.0,1
384609,501000.0,2
385331,320000.0,1
385348,336000.0,1
385395,401000.0,2
385451,463812.0,2
385498,502500.0,2
385573,565000.0,1
385578,569000.0,2
385652,635000.0,3
386294,337000.0,2
386965,467000.0,1
386978,530500.0,2
387251,325000.0,1
387261,336000.0,1
387316,410000.0,1
387334,430000.0,2
387388,487500.0,2
387441,543000.0,3
388116,390000.0,1
388119,402000.0,1
388141,435000.0,1
388678,325750.0,1
388689,355000.0,1
388745,437000.0,2
388783,488000.0,1
388797,505000.0,1
388808,515000.0,1
389540,423500.0,2
389615,520000.0,2
389616,525000.0,2
389618,533000.0,3
390385,405000.0,2
390418,437500.0,1
390568,610000.0,2
390635,660000.0,2
390699,710000.0,3
391232,248000.0,2
391256,432000.0,2
392468,700000.0,2
393047,485000.0,2
393308,800000.0,2
393748,288000.0,2
393754,308500.0,1
393765,325000.0,2
393805,388000.0,2
393810,395000.0,1
393828,415000.0,1
393860,455000.0,1
393883,481000.0,1
394605,345000.0,1
394631,378000.0,1
394637,390000.0,2
394646,405000.0,2
394658,418000.0,2
394805,596000.0,2
395426,240000.0,1
395444,275000.0,1
395457,320000.0,1
395474,335000.0,2
395542,415000.0,2
395556,434000.0,2
395608,485000.0,1
395918,750000.0,3
397059,287000.0,1
397359,240000.0,2
397403,342500.0,1
397436,389000.0,2
397523,480000.0,2
398307,335000.0,2
398349,395000.0,2
398351,399000.0,2
398357,410000.0,2
398397,470000.0,1
399130,215000.0,1
399145,305000.0,2
399150,310000.0,2
399217,415000.0,2
399231,435000.0,1
399262,485000.0,1
399376,599000.0,1
400006,340000.0,1
400024,371000.0,2
400038,410000.0,1
400137,545000.0,2
400229,642000.0,2
400307,727000.0,2
400344,765000.0,2
400854,295000.0,1
400880,339000.0,2
400899,361350.0,2
400958,435000.0,2
400971,443460.0,1
400975,450000.0,1
400995,465000.0,3
401110,550000.0,2
401175,592500.0,3
401186,600000.0,2
401833,320000.0,1
401834,340000.0,2
401854,442500.0,2
401993,760000.0,3
402766,386000.0,2
403289,1060000.0,2
403618,260000.0,1
403624,280000.0,1
403644,325000.0,2
403658,350000.0,1
403667,371500.0,2
403702,420000.0,2
403714,435000.0,2
403855,610000.0,2
403884,640000.0,2
404436,310000.0,2
404480,400000.0,1
404593,524000.0,2
405328,375000.0,1
405370,415000.0,1
405373,425000.0,2
405374,425000.0,2
405415,475000.0,2
405580,655000.0,2
406132,187500.0,0
406156,305000.0,1
406169,320000.0,2
406176,340000.0,1
406185,367000.0,2
406216,399000.0,1
406234,420000.0,2
406250,434000.0,3
406318,507970.0,2
406325,512500.0,1
406404,580000.0,2
406463,627000.0,2
408102,270000.0,1
408168,380000.0,2
408184,399000.0,2
408202,415000.0,2
408203,415000.0,2
408235,444000.0,2
408245,450000.0,2
408279,477500.0,1
408356,540000.0,1
409058,188000.0,1
409109,361000.0,1
409183,452500.0,2
409210,475000.0,2
409622,1020000.0,3
